userid,score,city,gender,age,equity,balance,products,credit_card,last_activity,salary,churn
133740,845.0,Ростов,Ж,49,2,344115.23,2,1,0,68492.82,0
137897,772.0,Рыбинск,М,31,4,656602.1,2,1,1,91282.43,0
223833,752.0,Рыбинск,Ж,44,0,,2,1,0,320632.13,0
155190,785.0,Ярославль,Ж,34,4,429734.2,2,1,0,58676.75,0
50924,861.0,Ярославль,М,38,4,919898.81,2,1,0,306929.11,0
110281,840.0,Ярославль,Ж,26,5,314866.47,2,1,0,102655.82,0
150393,664.0,Ярославль,Ж,53,0,,2,1,0,39506.85,0
68355,690.0,Ярославль,М,29,0,,1,1,1,224208.4,0
159277,765.0,Ярославль,Ж,61,2,1177145.99,2,1,0,51640.34,0
164442,643.0,Ярославль,Ж,42,0,,1,1,1,94544.03,0
187650,834.0,Рыбинск,Ж,33,4,397823.4,2,1,1,58384.6,0
202744,836.0,Рыбинск,М,51,3,865569.48,2,1,1,73479.3,0
155422,767.0,Ярославль,Ж,44,4,477738.58,2,0,1,100901.29,0
204102,802.0,Ярославль,Ж,28,5,286440.11,2,1,0,41840.22,0
133441,813.0,Ростов,Ж,35,2,253112.07,2,1,0,92004.61,0
250161,696.0,Ростов,М,54,0,,1,1,1,463427.77,0
216769,806.0,Ярославль,М,39,3,828038.67,2,1,1,81557.7,0
223758,896.0,Ярославль,Ж,70,4,595393.53,2,1,1,52489.79,0
253851,776.0,Ярославль,М,27,2,107329.14,2,1,1,40400.43,0
176974,830.0,Ярославль,Ж,31,1,598986.76,2,0,1,368696.35,0
145819,649.0,Рыбинск,Ж,60,0,,1,1,0,64781.16,0
117907,681.0,Ярославль,М,27,0,,1,1,1,20274.03,0
37362,778.0,Рыбинск,Ж,62,0,,1,1,1,569893.94,0
188343,731.0,Рыбинск,М,31,0,,1,1,0,209929.95,0
60241,885.0,Рыбинск,Ж,36,5,902785.3,2,1,1,128882.7,0
137843,861.0,Ярославль,Ж,73,3,378685.73,2,1,0,344795.49,0
237985,736.0,Ярославль,М,43,0,,1,1,1,223389.67,0
66085,802.0,Ярославль,М,56,2,232664.86,2,1,1,60099.57,0
116748,819.0,Ярославль,М,26,3,142619.19,2,1,1,73410.89,0
183843,650.0,Рыбинск,Ж,43,0,,1,1,1,139506.01,0
38525,856.0,Рыбинск,Ж,53,3,322339.12,2,1,0,85252.81,0
222166,870.0,Ярославль,Ж,34,2,415369.49,2,1,0,113440.4,0
121611,880.0,Ярославль,Ж,68,3,404296.31,2,1,1,39541.59,0
163195,788.0,Ярославль,Ж,40,3,488471.54,2,0,1,150276.74,0
43014,702.0,Ярославль,М,41,0,,1,1,1,273113.73,0
197052,824.0,Ярославль,Ж,49,3,568734.21,2,0,0,110907.88,0
232639,819.0,Ярославль,М,44,0,168975.92,2,1,0,239079.02,0
166111,819.0,Рыбинск,Ж,46,4,1412877.66,2,0,0,149296.34,0
53266,821.0,Рыбинск,М,48,1,313253.16,2,1,1,137666.24,0
45652,724.0,Рыбинск,Ж,33,1,177150.52,1,0,0,62546.99,0
143593,779.0,Ярославль,М,34,1,301269.8,2,1,1,149713.37,0
214599,893.0,Рыбинск,М,33,5,467922.59,2,1,0,47155.82,0
262722,844.0,Рыбинск,М,29,2,169441.58,2,1,0,37189.92,0
251549,811.0,Ярославль,М,47,4,1374824.45,2,1,0,102359.72,0
128854,673.0,Ярославль,Ж,36,0,,2,1,1,146978.71,0
81869,743.0,Ростов,М,38,0,,1,1,0,135820.74,0
179661,736.0,Ярославль,М,32,0,,3,1,0,218483.88,0
134800,832.0,Ярославль,Ж,53,5,502840.62,2,1,1,48414.06,0
229628,706.0,Ярославль,М,29,0,,1,1,0,161674.57,0
258693,801.0,Ярославль,Ж,40,2,373204.39,2,1,0,96271.65,0
227481,915.0,Ярославль,М,35,4,1672330.28,2,1,0,214997.44,0
192871,763.0,Рыбинск,Ж,69,6,526313.76,3,0,0,15917.94,0
216832,897.0,Рыбинск,Ж,44,5,1348567.06,2,1,0,227697.72,0
169776,832.0,Рыбинск,Ж,63,1,661748.98,2,1,0,111255.22,0
188304,745.0,Рыбинск,М,45,2,369606.33,2,1,0,122513.12,0
238955,829.0,Ростов,Ж,66,3,440912.65,2,1,0,55727.84,0
167364,740.0,Ярославль,М,38,3,351189.76,2,1,0,168739.79,0
134483,878.0,Ярославль,Ж,59,4,1430131.24,2,1,0,102597.47,0
165416,901.0,Ярославль,Ж,40,5,527279.4,2,1,0,179354.03,0
175689,899.0,Ярославль,М,33,3,1533451.83,2,1,0,100225.64,0
141742,699.0,Ярославль,Ж,44,0,,1,1,0,224633.49,0
147630,831.0,Ярославль,М,40,4,841679.79,2,1,0,185606.76,0
186179,933.0,Ярославль,Ж,44,5,698747.27,2,1,0,215623.57,0
261022,838.0,Ярославль,Ж,32,5,470588.71,2,1,1,86445.03,0
193751,888.0,Ярославль,М,26,5,957533.77,2,1,0,114367.44,0
217365,818.0,Ярославль,М,47,4,924644.9,2,1,0,54345.64,0
148655,844.0,Ростов,Ж,46,0,47846.54,2,1,0,198081.71,0
128318,835.0,Ярославль,Ж,64,0,248861.54,2,1,0,129678.52,0
139642,683.0,Ярославль,Ж,51,0,,2,1,0,120027.59,0
245305,713.0,Ярославль,М,39,0,,1,1,0,150128.98,0
246808,771.0,Ярославль,М,30,1,114619.2,3,1,0,54763.48,0
156706,794.0,Ярославль,М,46,4,256221.04,2,1,1,251358.1,0
115378,840.0,Рыбинск,М,38,3,996627.73,2,1,0,79519.04,0
181349,653.0,Ярославль,М,35,0,,1,1,0,81670.79,0
78556,827.0,Ярославль,Ж,33,3,309922.62,2,1,1,51285.41,0
191439,842.0,Рыбинск,М,44,6,838003.89,2,1,0,183109.94,0
175757,793.0,Рыбинск,Ж,55,3,293326.56,2,1,1,36939.23,0
100894,795.0,Ростов,Ж,59,5,1377266.67,2,1,0,26459.51,0
252878,690.0,Ростов,Ж,49,0,,1,1,1,85032.11,0
33923,849.0,Ярославль,М,42,6,431365.3,2,1,0,237890.66,0
189998,692.0,Ярославль,М,42,0,,1,1,1,761196.31,0
235831,805.0,Рыбинск,Ж,39,5,1229234.85,2,0,0,38927.84,0
245055,809.0,Рыбинск,Ж,57,4,1310268.93,2,1,1,82905.32,0
50055,811.0,Ярославль,Ж,40,4,590364.87,2,1,0,171483.01,0
147616,728.0,Ярославль,М,31,0,,1,1,1,143456.82,0
171395,858.0,Рыбинск,Ж,36,3,904199.43,2,0,0,96356.46,0
244911,887.0,Ярославль,Ж,52,4,1558389.23,2,1,0,150264.55,0
150814,782.0,Рыбинск,Ж,44,1,358971.82,2,1,1,283156.59,0
165091,957.0,Ярославль,Ж,64,2,2042957.38,2,1,0,208848.77,0
102419,771.0,Ярославль,Ж,39,4,382263.03,2,1,0,193588.01,0
263021,773.0,Ярославль,Ж,39,1,171760.12,2,1,1,97017.21,0
209138,746.0,Ярославль,Ж,32,0,4778.12,2,1,0,139036.67,0
130795,693.0,Ростов,М,25,1,,1,1,1,53095.46,0
191754,666.0,Ярославль,М,51,0,,1,1,0,136995.8,0
148864,681.0,Ярославль,М,45,0,,1,1,0,144196.26,0
56065,814.0,Рыбинск,М,42,3,572237.2,2,1,0,232655.0,0
213115,873.0,Ярославль,Ж,67,1,977950.73,2,1,1,115099.41,0
48859,780.0,Ярославль,Ж,48,4,1524217.51,3,1,1,140832.75,0
186928,781.0,Рыбинск,М,38,4,856783.37,2,1,0,108798.55,0
200630,816.0,Ростов,М,36,4,477892.07,3,1,0,81100.6,0
232834,822.0,Рыбинск,Ж,34,0,59275.32,2,1,0,106222.2,0
208131,785.0,Ростов,М,49,4,501774.55,3,1,0,137019.75,0
153525,911.0,Ярославль,Ж,44,5,918522.27,2,1,0,155914.14,0
83358,897.0,Ростов,Ж,36,4,1398161.02,2,0,0,96133.86,0
164737,724.0,Ярославль,М,38,0,,1,1,0,190291.13,0
205507,782.0,Ярославль,М,36,0,113287.43,2,1,1,115262.21,0
194832,699.0,Ярославль,М,56,0,286362.9,1,1,1,22207.12,0
98718,841.0,Ярославль,Ж,37,4,669033.86,2,0,1,135153.73,0
160057,846.0,Ростов,Ж,66,3,633665.91,2,0,1,100826.92,0
195254,899.0,Ярославль,Ж,38,5,1306524.09,2,1,0,132756.22,0
259868,944.0,Ярославль,М,67,5,3142915.14,2,1,0,119940.59,0
17539,683.0,Ярославль,М,36,0,,2,1,0,217623.9,0
105999,868.0,Рыбинск,Ж,45,5,517580.86,2,1,0,95458.14,0
146447,695.0,Рыбинск,Ж,52,0,,1,1,0,681049.62,0
154615,839.0,Рыбинск,Ж,33,5,976676.59,2,0,1,144978.88,0
112366,678.0,Ростов,Ж,42,0,,1,1,1,144227.29,0
102417,849.0,Ярославль,М,36,5,805894.45,2,0,1,227051.52,0
67003,790.0,Ярославль,М,31,3,395162.32,3,1,0,75666.4,0
231364,846.0,Ростов,Ж,34,1,315838.64,2,1,0,79261.08,0
91950,828.0,Ярославль,М,36,4,477177.69,3,1,0,161355.15,0
227051,855.0,Ярославль,Ж,35,3,445133.96,2,0,0,197972.63,0
210492,920.0,Ярославль,Ж,59,5,7480604.19,2,1,0,504844.36,0
115895,764.0,Ярославль,Ж,52,3,644931.28,2,0,1,104995.7,0
89594,761.0,Ярославль,Ж,35,3,295005.33,2,1,1,96788.28,0
62413,781.0,Ярославль,Ж,61,1,126950.21,1,1,0,32913.23,0
75881,852.0,Ярославль,Ж,36,3,1810360.29,2,0,0,283567.33,0
144306,744.0,Ростов,М,25,1,,1,1,0,157998.13,0
134322,777.0,Рыбинск,Ж,41,5,1476095.72,3,0,0,204329.45,0
139727,842.0,Рыбинск,М,34,4,1459732.22,2,0,0,141340.92,0
85254,812.0,Ярославль,М,30,4,339051.25,2,1,0,47458.81,0
139098,793.0,Рыбинск,М,25,2,104704.17,2,1,1,36606.88,0
140646,661.0,Рыбинск,Ж,43,0,,1,1,1,381018.66,0
127524,744.0,Ростов,Ж,65,3,735912.95,2,1,1,26260.63,0
234915,689.0,Ярославль,Ж,62,0,,1,1,0,114567.3,0
147963,766.0,Ярославль,М,56,5,811012.63,3,1,1,55019.57,0
203106,678.0,Ростов,М,33,0,,1,1,0,104059.8,0
247223,904.0,Ярославль,Ж,32,5,1215049.11,2,0,0,136370.05,0
122820,819.0,Рыбинск,М,37,0,58754.64,2,1,0,213318.27,0
245854,795.0,Ростов,М,27,4,175728.77,2,1,0,43319.73,0
254287,727.0,Ярославль,Ж,42,1,142502.98,2,0,1,207425.22,0
137018,685.0,Ростов,М,37,0,,2,1,1,106887.86,0
71437,786.0,Рыбинск,М,49,1,465532.23,2,1,1,127803.78,0
152061,727.0,Рыбинск,М,46,3,1186726.27,2,1,1,90213.35,0
196405,650.0,Ростов,М,62,0,,2,1,0,112376.49,0
88573,783.0,Ярославль,М,43,2,424023.59,2,1,1,207313.56,0
209731,734.0,Ярославль,М,23,1,62137.02,2,1,1,39033.65,0
97992,840.0,Ростов,М,34,4,1192526.58,2,0,0,164609.89,0
135164,819.0,Ярославль,Ж,42,3,696094.36,2,0,0,206902.4,0
209149,863.0,Ярославль,Ж,44,3,452297.54,2,0,0,117204.12,0
119276,783.0,Ярославль,Ж,43,4,1240644.37,3,1,1,81136.98,0
91176,684.0,Ярославль,М,61,0,,1,1,0,78682.75,0
226275,836.0,Ярославль,М,49,5,834818.28,2,1,0,70864.29,0
199248,770.0,Ростов,Ж,72,3,324048.23,3,1,1,41498.18,0
237766,866.0,Рыбинск,М,34,5,1284057.09,2,1,0,147498.01,0
251751,763.0,Ростов,Ж,38,3,1189614.24,3,1,0,172278.07,0
140598,831.0,Рыбинск,М,32,3,191336.02,2,1,1,70030.99,0
114289,725.0,Рыбинск,Ж,33,0,,1,1,0,214764.21,0
105732,849.0,Рыбинск,М,50,2,376382.04,2,1,0,125309.86,0
166438,686.0,Ярославль,Ж,54,0,,1,1,0,279996.34,0
262198,907.0,Ярославль,М,54,5,889185.43,2,1,0,58327.04,0
198004,707.0,Ярославль,Ж,35,0,,1,1,1,968740.75,0
72791,757.0,Ярославль,Ж,48,4,1041512.69,2,1,0,66154.15,0
244206,763.0,Ярославль,Ж,32,2,564512.83,2,1,1,105777.67,0
136425,885.0,Ростов,М,59,3,1356200.99,2,1,0,132919.4,0
74456,835.0,Ярославль,М,25,5,175783.93,2,1,1,44345.16,0
121669,824.0,Рыбинск,М,40,4,1106329.97,2,1,0,142446.37,0
229070,815.0,Ростов,М,57,3,262761.14,2,1,1,91442.54,0
245374,804.0,Ярославль,М,30,2,123391.48,2,1,1,96984.87,0
190997,685.0,Ярославль,Ж,57,0,,1,1,1,142185.24,0
140244,840.0,Ярославль,Ж,61,3,463414.36,2,1,0,145722.78,0
262705,797.0,Рыбинск,Ж,62,4,1188371.83,3,0,0,112124.24,0
49075,799.0,Рыбинск,М,29,2,158955.84,2,1,0,169783.57,0
42624,854.0,Ярославль,Ж,29,5,393070.37,2,1,0,105618.9,0
185121,756.0,Ярославль,М,38,1,214029.51,2,1,0,167740.11,0
69525,682.0,Ярославль,Ж,60,0,,2,1,1,90416.15,0
187132,788.0,Ярославль,Ж,35,5,756373.13,2,1,0,76578.89,0
224384,880.0,Ярославль,М,37,5,497681.44,2,1,0,124752.64,0
195175,805.0,Ярославль,Ж,40,6,831055.66,3,1,0,110965.86,0
218969,760.0,Рыбинск,Ж,28,0,149468.24,2,1,1,31390.98,0
210168,862.0,Ярославль,Ж,45,5,1455282.21,2,0,0,161059.4,0
10866,784.0,Рыбинск,М,31,6,185715.13,2,1,0,60668.07,0
207431,836.0,Ростов,Ж,66,3,226648.06,2,1,0,8707.54,0
121029,873.0,Ярославль,Ж,42,5,575089.53,2,0,0,171054.86,0
203015,807.0,Ярославль,М,41,0,238110.85,2,1,1,157321.92,0
213194,853.0,Ростов,М,34,2,913181.95,2,1,0,80994.31,0
131662,668.0,Рыбинск,М,48,0,,1,1,0,140539.38,0
23903,664.0,Рыбинск,Ж,35,0,,1,1,0,134580.83,0
63767,798.0,Ярославль,М,68,1,433971.09,2,1,1,81947.49,0
193951,799.0,Ростов,М,23,3,75991.47,2,1,1,108626.2,0
96010,656.0,Ярославль,Ж,51,0,,1,1,0,113699.38,0
183714,716.0,Ярославль,Ж,32,2,104470.85,1,1,0,66443.94,0
174392,811.0,Рыбинск,М,28,3,408652.57,3,1,0,67377.52,0
207331,670.0,Ярославль,Ж,45,0,,1,1,1,194373.11,0
56893,822.0,Ярославль,Ж,48,5,638200.27,2,1,1,64918.15,0
190665,710.0,Ярославль,Ж,34,0,,1,1,0,134185.64,0
141581,765.0,Ростов,Ж,65,3,722317.29,2,1,1,31153.04,0
85845,914.0,Рыбинск,Ж,52,5,756905.25,2,1,0,145597.88,0
244129,825.0,Ярославль,М,51,4,528902.38,2,1,1,156702.95,0
241754,907.0,Ярославль,М,64,5,1148246.41,2,1,0,105177.85,0
11160,734.0,Ярославль,Ж,32,4,871651.95,2,1,1,29678.06,0
167426,923.0,Рыбинск,Ж,50,4,582733.69,2,1,1,121352.02,0
102718,840.0,Ярославль,М,36,4,1374885.22,2,0,1,183578.73,0
212284,680.0,Ярославль,Ж,40,0,,1,1,0,246614.56,0
232363,784.0,Ярославль,Ж,62,6,332978.53,2,1,1,50795.96,0
214147,807.0,Ярославль,Ж,39,3,405042.44,2,0,1,103838.32,0
162946,754.0,Ростов,Ж,42,4,468883.83,2,0,1,200263.1,0
208830,653.0,Рыбинск,Ж,40,0,,1,1,1,145628.58,0
123641,856.0,Ярославль,Ж,36,4,1018195.35,2,1,0,133793.52,0
98394,796.0,Ярославль,Ж,58,3,289006.45,2,0,1,66488.64,0
118262,800.0,Ростов,М,58,2,336294.06,2,1,0,108002.76,0
7204,758.0,Ярославль,Ж,31,0,,3,1,0,1064019.29,0
176055,768.0,Рыбинск,М,57,3,362831.59,2,1,0,45487.15,0
70016,853.0,Ярославль,М,39,4,251539.84,2,0,0,216872.84,0
184906,792.0,Ростов,М,42,4,456079.17,2,1,1,152489.79,0
151075,713.0,Ярославль,Ж,38,0,,1,1,0,269663.46,0
147422,849.0,Ростов,М,46,4,604504.04,2,1,0,119610.53,0
242738,839.0,Ростов,Ж,58,4,727190.21,2,0,0,94873.84,0
211738,668.0,Рыбинск,Ж,47,0,,1,1,0,225060.35,0
35093,713.0,Рыбинск,Ж,29,0,,1,1,0,77942.81,0
229048,889.0,Рыбинск,Ж,54,5,1120389.07,2,1,1,144310.18,0
53653,676.0,Ярославль,Ж,35,0,,1,1,0,109985.97,0
141714,843.0,Ярославль,М,68,2,262533.42,2,1,1,20805.64,0
254741,678.0,Ярославль,Ж,31,0,,1,1,0,201344.9,0
108170,756.0,Рыбинск,Ж,56,2,152704.03,2,1,1,37192.42,0
152568,801.0,Ярославль,Ж,45,3,348405.3,2,1,0,166408.1,0
187960,824.0,Рыбинск,М,63,5,536432.0,2,1,1,61508.5,0
250102,847.0,Рыбинск,М,44,1,657164.54,2,1,0,259105.29,0
31142,861.0,Ярославль,Ж,45,5,664814.42,2,1,0,109508.21,0
118199,885.0,Ярославль,М,44,2,134946.01,2,1,0,164871.68,0
130090,702.0,Ярославль,М,34,0,,1,1,1,140525.69,0
177383,833.0,Рыбинск,М,35,5,611927.68,3,1,0,24906.43,0
136571,810.0,Ярославль,М,42,3,359748.61,2,1,0,177023.84,0
33012,758.0,Ярославль,Ж,38,3,1086981.98,3,1,0,124323.28,0
235895,764.0,Ростов,М,41,0,,2,1,0,506570.67,0
20663,681.0,Рыбинск,М,38,0,,1,1,1,125787.76,0
73333,866.0,Рыбинск,М,41,4,413875.58,2,1,0,220625.92,0
228937,910.0,Ярославль,Ж,38,5,1020288.23,2,1,0,125157.74,0
115128,851.0,Ростов,М,19,1,11733.68,2,1,0,17349.34,0
159614,703.0,Ярославль,М,35,0,,1,1,1,168237.9,0
60458,802.0,Рыбинск,Ж,51,5,1146872.86,3,1,0,77888.51,0
252121,885.0,Ростов,М,41,5,1105259.22,2,1,0,200201.68,0
31311,855.0,Ярославль,М,44,5,1130729.9,2,1,0,126507.36,0
13747,795.0,Ярославль,М,45,2,866344.32,2,1,1,149238.04,0
207204,804.0,Ярославль,Ж,43,2,133585.85,2,1,1,130219.89,0
251509,799.0,Ярославль,Ж,54,5,962043.53,2,1,0,118737.23,0
72816,952.0,Ярославль,Ж,39,5,2620876.59,2,1,0,262797.89,0
170434,805.0,Рыбинск,Ж,36,4,213671.5,2,1,1,232494.95,0
85555,728.0,Ярославль,М,36,0,,1,1,0,241682.0,0
85284,765.0,Ярославль,М,44,0,32390.65,2,1,1,151160.36,0
98955,908.0,Ярославль,Ж,39,4,1165297.67,2,0,0,196183.53,0
166140,881.0,Рыбинск,М,32,5,331085.34,2,1,1,93255.64,0
254276,672.0,Ярославль,Ж,35,0,,1,1,1,133918.7,0
41636,864.0,Ярославль,М,32,5,409111.41,2,1,0,57452.15,0
160675,745.0,Рыбинск,М,35,1,129706.59,2,1,1,107031.39,0
148675,866.0,Ростов,Ж,68,2,286929.45,2,1,0,20675.61,0
180505,828.0,Ростов,Ж,62,4,653195.12,3,1,1,49173.62,1
255570,853.0,Рыбинск,Ж,75,3,956416.29,2,1,1,163567.68,0
166186,696.0,Ростов,М,40,0,,1,1,1,157513.25,0
78643,691.0,Ростов,М,42,0,,2,1,1,279793.94,0
186167,870.0,Ярославль,Ж,52,5,564600.85,2,0,0,137366.02,0
62459,686.0,Ярославль,Ж,51,0,,1,1,1,197598.06,0
90371,842.0,Ярославль,Ж,63,4,1016285.46,2,1,0,77868.71,0
177068,787.0,Рыбинск,М,66,2,659115.77,2,1,0,32171.83,0
82567,672.0,Ярославль,Ж,33,0,,1,1,0,239338.23,0
40283,856.0,Рыбинск,М,54,3,528056.89,2,1,1,176791.47,0
109450,911.0,Ярославль,М,69,3,1456781.52,2,1,1,66396.46,0
157095,695.0,Ярославль,М,28,0,,2,1,0,144619.28,0
168099,778.0,Рыбинск,Ж,36,3,262223.1,2,1,1,138752.43,0
131290,937.0,Ярославль,Ж,45,5,2416099.11,2,0,0,148654.11,0
49301,717.0,Ростов,М,35,0,,1,1,0,223903.62,0
254480,766.0,Ростов,Ж,34,3,271602.49,2,1,1,121131.38,0
251346,841.0,Ростов,М,37,3,254598.6,2,1,0,104310.71,0
82598,783.0,Рыбинск,Ж,64,2,236328.71,2,1,0,55378.49,0
178137,869.0,Ростов,М,32,4,347063.25,2,1,0,42805.45,0
11450,785.0,Ярославль,М,40,1,91108.41,2,1,1,218895.49,0
206534,809.0,Ярославль,М,32,5,747894.18,3,1,1,32463.14,0
50302,733.0,Ярославль,М,54,0,,2,1,0,158897.68,0
101668,848.0,Рыбинск,М,70,2,166579.96,2,1,1,59718.97,0
245461,804.0,Ростов,Ж,61,0,130324.54,2,1,1,105966.28,0
140217,773.0,Ярославль,М,30,4,453109.22,2,1,0,90522.31,0
146696,790.0,Ярославль,Ж,39,3,359100.22,2,1,0,206958.06,0
189031,831.0,Рыбинск,Ж,64,5,564012.27,2,1,0,54316.3,0
220782,810.0,Ярославль,М,54,4,761640.3,2,1,1,37346.6,0
154206,810.0,Ярославль,Ж,52,4,401722.64,2,1,1,86440.07,0
212456,665.0,Рыбинск,Ж,29,0,,1,1,1,43794.18,0
57162,754.0,Рыбинск,Ж,53,4,802698.09,2,1,0,85048.12,0
226358,783.0,Ярославль,М,54,0,187058.76,2,1,1,103271.53,0
125427,659.0,Рыбинск,Ж,31,1,,1,1,1,109571.96,0
126921,874.0,Рыбинск,Ж,41,5,761655.38,2,1,1,105963.47,0
149146,826.0,Ярославль,М,34,2,204117.9,2,1,0,138777.23,0
180117,785.0,Рыбинск,М,41,3,1402361.09,2,1,0,192394.47,0
199498,790.0,Ярославль,М,66,4,386081.75,2,1,1,18627.28,0
9536,680.0,Рыбинск,Ж,28,0,,1,1,1,123099.27,0
28444,712.0,Ярославль,М,37,0,,1,1,1,195071.89,0
61801,803.0,Рыбинск,Ж,57,4,1230210.52,3,1,1,15933.82,0
117380,800.0,Рыбинск,М,56,1,434128.96,2,1,1,65421.18,0
174763,806.0,Рыбинск,Ж,30,3,143736.42,2,1,1,38625.53,0
24906,782.0,Ярославль,М,29,5,295828.25,2,1,0,79310.87,0
91170,777.0,Ярославль,Ж,37,3,133021.34,2,1,1,136491.39,0
79872,911.0,Ростов,М,40,5,1242571.75,2,1,0,216230.53,0
227466,750.0,Ярославль,Ж,72,1,123424.74,2,1,1,17442.69,0
13908,778.0,Ярославль,Ж,36,0,117496.74,2,1,1,151709.31,0
60658,814.0,Ярославль,М,42,3,161088.68,2,1,0,116313.55,0
25635,862.0,Ростов,М,23,2,30610.61,2,1,0,52347.04,0
260685,682.0,Ярославль,М,53,0,,1,1,0,494605.75,0
223023,781.0,Ярославль,М,30,3,206401.81,2,1,1,20006.61,0
206672,772.0,Рыбинск,Ж,71,3,1088409.85,2,1,1,35256.61,0
126652,807.0,Ростов,Ж,59,2,310579.86,2,0,0,68984.95,0
250495,936.0,Рыбинск,Ж,32,5,1619073.67,2,1,1,116882.51,0
50950,859.0,Ростов,Ж,60,1,186625.28,2,1,0,19661.3,0
138492,805.0,Рыбинск,М,32,4,736032.36,2,1,1,175180.21,0
216110,727.0,Рыбинск,Ж,19,0,1876.0,2,1,1,26058.17,0
139390,966.0,Рыбинск,Ж,36,4,4936494.02,2,1,1,294064.55,0
84790,806.0,Ярославль,Ж,33,4,380401.33,2,1,0,121230.38,0
179425,643.0,Рыбинск,М,36,0,,1,1,1,118265.65,0
59321,838.0,Ярославль,Ж,59,5,582083.23,2,1,0,83332.32,0
126917,793.0,Рыбинск,Ж,50,2,169462.3,2,1,1,248049.77,0
205911,894.0,Ярославль,Ж,50,3,1510067.6,2,0,0,163660.45,0
132796,930.0,Рыбинск,М,49,5,1285219.95,2,0,0,187849.73,0
96587,792.0,Ярославль,М,30,2,203918.79,2,1,0,94275.21,0
153533,793.0,Ярославль,М,55,4,636943.21,2,1,0,122170.65,0
45797,796.0,Ярославль,М,31,3,543021.94,2,1,0,128648.78,0
191520,750.0,Ростов,Ж,38,2,159232.9,2,1,0,164768.86,0
145844,828.0,Рыбинск,М,25,2,52778.19,2,1,1,20885.72,0
76375,901.0,Ярославль,М,29,4,274441.55,2,1,0,81609.57,0
87122,752.0,Ростов,М,42,2,273081.54,2,1,0,66587.54,0
73306,889.0,Ярославль,Ж,67,5,854076.09,2,1,0,34690.15,0
179145,828.0,Ростов,Ж,65,5,1238475.28,2,1,0,50636.3,0
182440,712.0,Ярославль,Ж,36,0,,1,1,1,160369.6,0
108656,826.0,Ярославль,Ж,31,5,639788.2,2,1,0,76725.69,0
203380,879.0,Ярославль,Ж,32,3,2194440.29,2,1,0,320181.43,0
144272,808.0,Рыбинск,Ж,36,3,589343.29,3,1,0,221976.37,0
162240,669.0,Ярославль,Ж,61,0,,1,1,0,220108.73,0
49441,701.0,Ярославль,Ж,41,0,,1,1,1,166614.11,0
185956,799.0,Ростов,М,34,4,311644.0,2,1,0,105299.84,0
191996,896.0,Ярославль,Ж,29,5,371317.25,2,1,0,61147.48,0
183174,843.0,Рыбинск,Ж,32,2,478789.81,2,1,1,57965.92,0
255982,787.0,Рыбинск,М,36,4,1323481.72,3,1,0,104577.04,0
117323,820.0,Ярославль,М,21,4,26361.03,2,1,1,13459.43,0
104029,780.0,Ярославль,Ж,37,0,234063.47,2,0,0,97867.41,0
167766,841.0,Рыбинск,Ж,42,4,423957.21,2,1,1,74402.37,0
251923,865.0,Ярославль,Ж,57,2,237145.2,2,1,0,80733.02,0
109010,853.0,Рыбинск,М,37,4,857311.28,2,1,0,75028.35,0
84805,747.0,Ярославль,М,51,3,1102920.54,3,1,1,103765.06,0
137170,804.0,Ярославль,М,44,4,469845.25,3,1,0,175801.42,0
171334,740.0,Ярославль,Ж,32,3,281140.12,2,1,0,48726.04,0
120703,807.0,Ярославль,Ж,40,4,410203.11,2,1,1,175559.48,0
49453,902.0,Ярославль,Ж,37,3,2553023.24,2,1,0,287895.58,0
61305,889.0,Ярославль,М,42,1,290613.24,2,1,0,97774.55,0
233904,952.0,Рыбинск,М,42,5,2832591.68,2,1,0,208710.01,0
190364,680.0,Ярославль,Ж,30,0,,1,1,1,130038.6,0
236805,782.0,Ярославль,М,55,1,218820.71,2,1,0,62248.2,0
129573,725.0,Рыбинск,М,60,0,,1,1,0,185923.09,0
52012,803.0,Рыбинск,М,39,2,412831.42,2,0,0,112519.77,0
228977,674.0,Ярославль,Ж,41,0,,1,1,1,154331.01,0
198792,721.0,Ярославль,Ж,42,0,,1,1,0,51697.43,0
179654,971.0,Ярославль,Ж,74,4,14849828.54,2,1,0,788691.54,0
20160,680.0,Ярославль,Ж,64,0,,1,1,0,331872.01,0
24911,743.0,Ярославль,М,45,4,322973.24,2,1,0,167678.82,0
204739,837.0,Ярославль,Ж,35,4,557860.65,2,1,0,65921.54,0
255639,876.0,Ростов,Ж,50,3,424447.36,2,1,0,115627.58,0
213517,756.0,Рыбинск,Ж,67,4,702841.03,2,1,0,11462.92,0
129822,824.0,Ярославль,М,42,3,1107133.0,2,0,0,89553.72,0
184799,754.0,Ярославль,М,64,2,244858.76,2,1,0,60870.38,0
81106,823.0,Ростов,Ж,60,4,1028438.88,2,1,0,67296.03,0
30982,872.0,Рыбинск,Ж,35,3,250880.74,2,1,1,42081.33,0
21687,842.0,Ростов,Ж,57,5,573994.56,2,1,1,44750.95,0
121553,857.0,Ярославль,М,56,2,655604.58,2,1,0,102655.13,0
23701,831.0,Ярославль,М,34,7,765902.68,2,0,0,112892.71,0
163562,858.0,Рыбинск,Ж,60,3,643051.55,2,1,1,71813.17,0
108984,646.0,Ярославль,М,37,0,,1,1,1,148297.71,0
97590,916.0,Ярославль,Ж,62,4,1925966.64,2,1,0,169249.62,0
